任务组数,分区编码,资源缺口,总资源需求,通信风险均衡系数,工作量均衡系数,资源冗余
2,0-1-0-0-1-1-0-0-0-1,3,24,0.3337145981453789,0.4769662384832404,30
2,0-1-0-0-1-1-0-0-1-0,1,22,0.3337145981453789,0.4848572789836049,30
2,0-1-0-0-1-1-0-0-1-1,1,23,0.23853096937699272,0.4287205989371024,30
2,0-1-0-0-1-1-0-1-0-0,3,25,0.2702588456331215,0.46507606242629973,30
2,0-1-0-0-1-1-0-1-0-1,3,25,0.17507521686473532,0.40893938237979716,30
2,0-1-0-0-1-1-0-1-1-0,1,24,0.17507521686473532,0.41683042288016176,30
2,0-1-0-0-1-1-0-1-1-1,1,24,0.07989158809634914,0.36069374283365907,30
2,0-1-0-0-1-1-1-0-0-0,3,23,0.3337145981453789,0.484698311820396,30
2,0-1-0-0-1-1-1-0-0-1,3,26,0.23853096937699272,0.42856163177389345,30
2,0-1-0-0-1-1-1-0-1-0,1,22,0.23853096937699272,0.43645267227425805,30
2,0-1-0-0-1-1-1-0-1-1,1,24,0.14334734060860654,0.3803159922277554,30
2,0-1-0-0-1-1-1-1-0-0,3,25,0.17507521686473532,0.4166714557169528,30
2,0-1-0-0-1-1-1-1-0-1,3,27,0.07989158809634914,0.3605347756704502,30
2,0-1-0-0-1-1-1-1-1-0,1,24,0.07989158809634914,0.3684258161708148,30
2,0-1-0-0-1-1-1-1-1-1,1,25,0.015292040672036917,0.3122891361243122,30
2,0-1-0-1-0-0-0-0-0-0,3,26,0.15200039776936902,0.3032697794636002,30
2,0-1-0-1-0-0-0-0-0-1,3,26,0.05681676900098287,0.24713309941709757,30
2,0-1-0-1-0-0-0-0-1-0,1,24,0.05681676900098287,0.25502413991746226,30
2,0-1-0-1-0-0-0-0-1-1,1,24,0.0383668597674033,0.19888745987095963,30
2,0-1-0-1-0-0-0-1-0-0,3,27,0.006638983511274592,0.23524292336015692,30
2,0-1-0-1-0-0-0-1-0-1,3,27,0.10182261227966065,0.17910624331365432,30
2,0-1-0-1-0-0-0-1-1-0,1,25,0.10182261227966065,0.186997283814019,30
2,0-1-0-1-0-0-0-1-1-1,1,25,0.19700624104804682,0.1308606037675164,30
2,0-1-0-1-0-0-1-0-0-0,3,26,0.05681676900098287,0.25486517275425336,30
2,0-1-0-1-0-0-1-0-0-1,3,27,0.0383668597674033,0.19872849270775075,30
2,0-1-0-1-0-0-1-0-1-0,1,24,0.0383668597674033,0.20661953320811535,30
2,0-1-0-1-0-0-1-0-1-1,1,25,0.1335504885357894,0.15048285316161275,30
2,0-1-0-1-0-0-1-1-0-0,3,27,0.10182261227966065,0.18683831665081013,30
2,0-1-0-1-0-0-1-1-0-1,3,28,0.19700624104804682,0.13070163660430745,30
2,0-1-0-1-0-0-1-1-1-0,1,25,0.19700624104804682,0.13859267710467205,30
2,0-1-0-1-0-0-1-1-1-1,1,26,0.292189869816433,0.08245599705816946,30
2,0-1-0-1-0-1-0-0-0-0,3,25,0.05681676900098287,0.24967002327416332,30
2,0-1-0-1-0-1-0-0-0-1,3,25,0.0383668597674033,0.19353334322766072,30
2,0-1-0-1-0-1-0-0-1-0,1,23,0.0383668597674033,0.20142438372802532,30
2,0-1-0-1-0-1-0-0-1-1,1,23,0.1335504885357894,0.14528770368152272,30
2,0-1-0-1-0-1-0-1-0-0,3,26,0.10182261227966065,0.18164316717072002,30
2,0-1-0-1-0-1-0-1-0-1,3,26,0.19700624104804682,0.12550648712421741,30
2,0-1-0-1-0-1-0-1-1-0,1,24,0.19700624104804682,0.133397527624582,30
2,0-1-0-1-0-1-0-1-1-1,1,24,0.292189869816433,0.07726084757807943,30
2,0-1-0-1-0-1-1-0-0-0,3,25,0.0383668597674033,0.2012654165648164,30
2,0-1-0-1-0-1-1-0-0-1,3,26,0.1335504885357894,0.1451287365183138,30
2,0-1-0-1-0-1-1-0-1-0,1,23,0.1335504885357894,0.1530197770186784,30
2,0-1-0-1-0-1-1-0-1-1,1,24,0.22873411730417562,0.09688309697217579,30
2,0-1-0-1-0-1-1-1-0-0,3,26,0.19700624104804682,0.13323856046137314,30
2,0-1-0-1-0-1-1-1-0-1,3,27,0.292189869816433,0.07710188041487055,30
2,0-1-0-1-0-1-1-1-1-0,1,24,0.292189869816433,0.08499292091523515,30
2,0-1-0-1-0-1-1-1-1-1,1,25,0.38737349858481906,0.028856240868732553,30
2,0-1-0-1-1-0-0-0-0-0,3,27,0.15200039776936902,0.1338183906050834,30
2,0-1-0-1-1-0-0-0-0-1,3,27,0.05681676900098287,0.07768171055858081,30
2,0-1-0-1-1-0-0-0-1-0,1,25,0.05681676900098287,0.0855727510589454,30
2,0-1-0-1-1-0-0-0-1-1,1,25,0.0383668597674033,0.02943607101244282,30
2,0-1-0-1-1-0-0-1-0-0,3,28,0.006638983511274592,0.0657915345016401,30
2,0-1-0-1-1-0-0-1-0-1,3,28,0.10182261227966065,0.009654854455137517,30
2,0-1-0-1-1-0-0-1-1-0,1,26,0.10182261227966065,0.017545894955502187,30
2,0-1-0-1-1-0-0-1-1-1,1,26,0.19700624104804682,0.0385907850910004,30
2,0-1-0-1-1-0-1-0-0-0,3,27,0.05681676900098287,0.08541378389573646,30
2,0-1-0-1-1-0-1-0-0-1,3,27,0.0383668597674033,0.029277103849233876,30
2,0-1-0-1-1-0-1-0-1-0,1,25,0.0383668597674033,0.03716814434959848,30
2,0-1-0-1-1-0-1-0-1-1,1,25,0.1335504885357894,0.018968535696904112,30
2,0-1-0-1-1-0-1-1-0-0,3,28,0.10182261227966065,0.01738692779229324,30
2,0-1-0-1-1-0-1-1-0-1,3,28,0.19700624104804682,0.038749752254209346,30
2,0-1-0-1-1-0-1-1-1-0,1,26,0.19700624104804682,0.030858711753844748,30
2,0-1-0-1-1-0-1-1-1-1,1,26,0.292189869816433,0.08699539180034734,30
2,0-1-0-1-1-1-0-0-0-0,3,26,0.05681676900098287,0.08021863441564644,30
2,0-1-0-1-1-1-0-0-0-1,3,26,0.0383668597674033,0.024081954369143847,30
2,0-1-0-1-1-1-0-0-1-0,1,24,0.0383668597674033,0.03197299486950845,30
2,0-1-0-1-1-1-0-0-1-1,1,24,0.1335504885357894,0.02416368517699414,30
2,0-1-0-1-1-1-0-1-0-0,3,27,0.10182261227966065,0.012191778312203215,30
2,0-1-0-1-1-1-0-1-0-1,3,27,0.19700624104804682,0.04394490173429938,30
2,0-1-0-1-1-1-0-1-1-0,1,25,0.19700624104804682,0.036053861233934774,30
2,0-1-0-1-1-1-0-1-1-1,1,25,0.292189869816433,0.09219054128043735,30
2,0-1-0-1-1-1-1-0-0-0,3,26,0.0383668597674033,0.031814027706299576,30
2,0-1-0-1-1-1-1-0-0-1,3,26,0.1335504885357894,0.02432265234020302,30
2,0-1-0-1-1-1-1-0-1-0,1,24,0.1335504885357894,0.016431611839838413,30
2,0-1-0-1-1-1-1-0-1-1,1,24,0.22873411730417562,0.072568291886341,30
2,0-1-0-1-1-1-1-1-0-0,3,27,0.19700624104804682,0.036212828397143654,30
2,0-1-0-1-1-1-1-1-0-1,3,27,0.292189869816433,0.0923495084436463,30
2,0-1-0-1-1-1-1-1-1-0,1,25,0.292189869816433,0.08445846794328163,30
2,0-1-0-1-1-1-1-1-1-1,1,25,0.38737349858481906,0.14059514798978423,30
2,0-1-1-0-0-0-0-0-0-0,0,23,0.08854464525711146,0.16271096984288058,30
2,0-1-1-0-0-0-0-0-0-1,0,23,0.18372827402549768,0.106574289796378,30
2,0-1-1-0-0-0-0-0-1-0,1,25,0.18372827402549768,0.1144653302967426,30
2,0-1-1-0-0-0-0-0-1-1,1,24,0.27891190279388384,0.05832865025024008,30
2,0-1-1-0-0-0-0-1-0-0,0,24,0.2471840265377551,0.09468411373943736,30
2,0-1-1-0-0-0-0-1-0-1,0,24,0.34236765530614127,0.03854743369293478,30
2,0-1-1-0-0-0-0-1-1-0,1,26,0.34236765530614127,0.046438474193299384,30
2,0-1-1-0-0-0-0-1-1-1,1,25,0.4375512840745273,0.009698205853203207,30
2,0-1-1-0-0-0-1-0-0-0,0,23,0.18372827402549768,0.11430636313353372,30
2,0-1-1-0-0-0-1-0-0-1,0,23,0.27891190279388384,0.05816968308703114,30
2,0-1-1-0-0-0-1-0-1-0,1,24,0.27891190279388384,0.06606072358739574,30
2,0-1-1-0-0-0-1-0-1-1,1,24,0.37409553156226993,0.009924043540893154,30
2,0-1-1-0-0-0-1-1-0-0,0,24,0.34236765530614127,0.04627950703009044,30
2,0-1-1-0-0-0-1-1-0-1,0,24,0.4375512840745273,0.009857173016412082,30
2,0-1-1-0-0-0-1-1-1-0,1,25,0.4375512840745273,0.001966132516047481,30
2,0-1-1-0-0-0-1-1-1-1,1,25,0.5327349128429135,0.05810281256255007,30
2,0-1-1-0-0-1-0-0-0-0,0,24,0.18372827402549768,0.1091112136534437,30
2,0-1-1-0-0-1-0-0-0-1,0,24,0.27891190279388384,0.05297453360694111,30
2,0-1-1-0-0-1-0-0-1-0,1,26,0.27891190279388384,0.060865574107305705,30
2,0-1-1-0-0-1-0-0-1-1,1,25,0.37409553156226993,0.004728894060803122,30
2,0-1-1-0-0-1-0-1-0-0,0,24,0.34236765530614127,0.04108435755000041,30
2,0-1-1-0-0-1-0-1-0-1,0,24,0.4375512840745273,0.01505232249650218,30
2,0-1-1-0-0-1-0-1-1-0,1,26,0.4375512840745273,0.00716128199613751,30
2,0-1-1-0-0-1-0-1-1-1,1,25,0.5327349128429135,0.06329796204264017,30
2,0-1-1-0-0-1-1-0-0-0,0,24,0.27891190279388384,0.06070660694409684,30
2,0-1-1-0-0-1-1-0-0-1,0,24,0.37409553156226993,0.0045699268975942465,30
2,0-1-1-0-0-1-1-0-1-0,1,25,0.37409553156226993,0.012460967397958846,30
2,0-1-1-0-0-1-1-0-1-1,1,25,0.4692791603306561,0.04367571264854374,30
2,0-1-1-0-0-1-1-1-0-0,0,24,0.4375512840745273,0.0073202491593464545,30
2,0-1-1-0-0-1-1-1-0-1,0,24,0.5327349128429135,0.06345692920584904,30
2,0-1-1-0-0-1-1-1-1-0,1,25,0.5327349128429135,0.05556588870548445,30
2,0-1-1-0-0-1-1-1-1-1,1,25,0.6279185416112997,0.11170256875198704,30
2,0-1-1-0-1-0-0-0-0-0,0,23,0.08854464525711146,0.0067404190156362485,30
2,0-1-1-0-1-0-0-0-0-1,0,23,0.18372827402549768,0.06287709906213891,30
2,0-1-1-0-1-0-0-0-1-0,1,25,0.18372827402549768,0.05498605856177424,30
2,0-1-1-0-1-0-0-0-1-1,1,23,0.27891190279388384,0.11112273860827684,30
2,0-1-1-0-1-0-0-1-0-0,0,24,0.2471840265377551,0.07476727511907955,30
2,0-1-1-0-1-0-0-1-0-1,0,24,0.34236765530614127,0.13090395516558215,30
2,0-1-1-0-1-0-0-1-1-0,1,26,0.34236765530614127,0.12301291466521748,30
2,0-1-1-0-1-0-0-1-1-1,1,24,0.4375512840745273,0.1791495947117201,30
2,0-1-1-0-1-0-1-0-0-0,0,23,0.18372827402549768,0.05514502572498312,30
2,0-1-1-0-1-0-1-0-0-1,0,23,0.27891190279388384,0.11128170577148572,30
2,0-1-1-0-1-0-1-0-1-0,1,23,0.27891190279388384,0.10339066527112105,30
2,0-1-1-0-1-0-1-0-1-1,1,23,0.37409553156226993,0.15952734531762366,30
2,0-1-1-0-1-0-1-1-0-0,0,24,0.34236765530614127,0.12317188182842642,30
2,0-1-1-0-1-0-1-1-0-1,0,24,0.4375512840745273,0.17930856187492902,30
2,0-1-1-0-1-0-1-1-1-0,1,24,0.4375512840745273,0.17141752137456437,30
2,0-1-1-0-1-0-1-1-1-1,1,24,0.5327349128429135,0.22755420142106703,30
2,0-1-1-0-1-1-0-0-0-0,0,24,0.18372827402549768,0.060340175205073156,30
2,0-1-1-0-1-1-0-0-0-1,0,24,0.27891190279388384,0.11647685525157575,30
2,0-1-1-0-1-1-0-0-1-0,1,26,0.27891190279388384,0.10858581475121115,30
2,0-1-1-0-1-1-0-0-1-1,1,24,0.37409553156226993,0.16472249479771375,30
2,0-1-1-0-1-1-0-1-0-0,0,24,0.34236765530614127,0.1283670313085164,30
2,0-1-1-0-1-1-0-1-0-1,0,24,0.4375512840745273,0.184503711355019,30
2,0-1-1-0-1-1-0-1-1-0,1,26,0.4375512840745273,0.17661267085465437,30
2,0-1-1-0-1-1-0-1-1-1,1,24,0.5327349128429135,0.23274935090115703,30
2,0-1-1-0-1-1-1-0-0-0,0,24,0.27891190279388384,0.10874478191442002,30
2,0-1-1-0-1-1-1-0-0-1,0,24,0.37409553156226993,0.16488146196092268,30
2,0-1-1-0-1-1-1-0-1-0,1,24,0.37409553156226993,0.15699042146055803,30
2,0-1-1-0-1-1-1-0-1-1,1,24,0.4692791603306561,0.21312710150706063,30
2,0-1-1-0-1-1-1-1-0-0,0,24,0.4375512840745273,0.17677163801786333,30
2,0-1-1-0-1-1-1-1-0-1,0,24,0.5327349128429135,0.23290831806436593,30
2,0-1-1-0-1-1-1-1-1-0,1,24,0.5327349128429135,0.22501727756400125,30
2,0-1-1-0-1-1-1-1-1-1,1,24,0.6279185416112997,0.2811539576105039,30
2,0-1-1-1-0-0-0-0-0-0,0,23,0.4606261031698937,0.29017331427121595,30
2,0-1-1-1-0-0-0-0-0-1,0,22,0.5558097319382798,0.3463099943177186,30
2,0-1-1-1-0-0-0-0-1-0,1,25,0.5558097319382798,0.3384189538173539,30
2,0-1-1-1-0-0-0-0-1-1,1,22,0.6509933607066659,0.39455563386385656,30
2,0-1-1-1-0-0-0-1-0-0,0,24,0.6192654844505372,0.3582001703746592,30
2,0-1-1-1-0-0-0-1-0-1,0,23,0.7144491132189233,0.4143368504211618,30
2,0-1-1-1-0-0-0-1-1-0,1,26,0.7144491132189233,0.40644580992079715,30
2,0-1-1-1-0-0-0-1-1-1,1,23,0.8096327419873095,0.4625824899672998,30
2,0-1-1-1-0-0-1-0-0-0,0,22,0.5558097319382798,0.3385779209805628,30
2,0-1-1-1-0-0-1-0-0-1,0,22,0.6509933607066659,0.39471460102706535,30
2,0-1-1-1-0-0-1-0-1-0,1,22,0.6509933607066659,0.3868235605267007,30
2,0-1-1-1-0-0-1-0-1-1,1,22,0.7461769894750522,0.4429602405732033,30
2,0-1-1-1-0-0-1-1-0-0,0,23,0.7144491132189233,0.406604777084006,30
2,0-1-1-1-0-0-1-1-0-1,0,23,0.8096327419873095,0.4627414571305086,30
2,0-1-1-1-0-0-1-1-1-0,1,23,0.8096327419873095,0.454850416630144,30
2,0-1-1-1-0-0-1-1-1-1,1,23,0.9048163707556957,0.5109870966766465,30
2,0-1-1-1-0-1-0-0-0-0,0,24,0.5558097319382798,0.3437730704606528,30
2,0-1-1-1-0-1-0-0-0-1,0,23,0.6509933607066659,0.3999097505071554,30
2,0-1-1-1-0-1-0-0-1-0,1,26,0.6509933607066659,0.3920187100067908,30
2,0-1-1-1-0-1-0-0-1-1,1,23,0.7461769894750522,0.4481553900532934,30
2,0-1-1-1-0-1-0-1-0-0,0,24,0.7144491132189233,0.41179992656409603,30
2,0-1-1-1-0-1-0-1-0-1,0,23,0.8096327419873095,0.46793660661059866,30
2,0-1-1-1-0-1-0-1-1-0,1,26,0.8096327419873095,0.46004556611023406,30
2,0-1-1-1-0-1-0-1-1-1,1,23,0.9048163707556957,0.5161822461567366,30
2,0-1-1-1-0-1-1-0-0-0,0,23,0.6509933607066659,0.3921776771699997,30
2,0-1-1-1-0-1-1-0-0-1,0,23,0.7461769894750522,0.4483143572165023,30
2,0-1-1-1-0-1-1-0-1-0,1,23,0.7461769894750522,0.44042331671613777,30
2,0-1-1-1-0-1-1-0-1-1,1,23,0.8413606182434382,0.4965599967626403,30
2,0-1-1-1-0-1-1-1-0-0,0,23,0.8096327419873095,0.4602045332734429,30
2,0-1-1-1-0-1-1-1-0-1,0,23,0.9048163707556957,0.5163412133199455,30
2,0-1-1-1-0-1-1-1-1-0,1,23,0.9048163707556957,0.5084501728195809,30
2,0-1-1-1-0-1-1-1-1-1,1,21,0.9999999995240818,0.5645868528660836,30
2,0-1-1-1-1-0-0-0-0-0,0,24,0.4606261031698937,0.45962470312973264,30
2,0-1-1-1-1-0-0-0-0-1,0,23,0.5558097319382798,0.5157613831762352,30
2,0-1-1-1-1-0-0-0-1-0,1,25,0.5558097319382798,0.5078703426758706,30
2,0-1-1-1-1-0-0-0-1-1,1,22,0.6509933607066659,0.5640070227223734,30
2,0-1-1-1-1-0-0-1-0-0,0,25,0.6192654844505372,0.527651559233176,30
2,0-1-1-1-1-0-0-1-0-1,0,24,0.7144491132189233,0.5837882392796786,30
2,0-1-1-1-1-0-0-1-1-0,1,26,0.7144491132189233,0.5758971987793139,30
2,0-1-1-1-1-0-0-1-1-1,1,23,0.8096327419873095,0.6320338788258165,30
2,0-1-1-1-1-0-1-0-0-0,0,23,0.5558097319382798,0.5080293098390796,30
2,0-1-1-1-1-0-1-0-0-1,0,23,0.6509933607066659,0.5641659898855822,30
2,0-1-1-1-1-0-1-0-1-0,1,22,0.6509933607066659,0.5562749493852175,30
2,0-1-1-1-1-0-1-0-1-1,1,22,0.7461769894750522,0.6124116294317201,30
2,0-1-1-1-1-0-1-1-0-0,0,24,0.7144491132189233,0.5760561659425228,30
2,0-1-1-1-1-0-1-1-0-1,0,24,0.8096327419873095,0.6321928459890255,30
2,0-1-1-1-1-0-1-1-1-0,1,23,0.8096327419873095,0.6243018054886608,30
2,0-1-1-1-1-0-1-1-1-1,1,23,0.9048163707556957,0.6804384855351635,30
2,0-1-1-1-1-1-0-0-0-0,0,25,0.5558097319382798,0.5132244593191695,30
2,0-1-1-1-1-1-0-0-0-1,0,24,0.6509933607066659,0.5693611393656721,30
2,0-1-1-1-1-1-0-0-1-0,1,26,0.6509933607066659,0.5614700988653076,30
2,0-1-1-1-1-1-0-0-1-1,1,23,0.7461769894750522,0.6176067789118102,30
2,0-1-1-1-1-1-0-1-0-0,0,25,0.7144491132189233,0.5812513154226128,30
2,0-1-1-1-1-1-0-1-0-1,0,24,0.8096327419873095,0.6373879954691154,30
2,0-1-1-1-1-1-0-1-1-0,1,26,0.8096327419873095,0.6294969549687509,30
2,0-1-1-1-1-1-0-1-1-1,1,23,0.9048163707556957,0.6856336350152534,30
2,0-1-1-1-1-1-1-0-0-0,0,24,0.6509933607066659,0.5616290660285165,30
2,0-1-1-1-1-1-1-0-0-1,0,24,0.7461769894750522,0.617765746075019,30
2,0-1-1-1-1-1-1-0-1-0,1,23,0.7461769894750522,0.6098747055746544,30
2,0-1-1-1-1-1-1-0-1-1,1,23,0.8413606182434382,0.666011385621157,30
2,0-1-1-1-1-1-1-1-0-0,0,24,0.8096327419873095,0.6296559221319596,30
2,0-1-1-1-1-1-1-1-0-1,0,24,0.9048163707556957,0.6857926021784623,30
2,0-1-1-1-1-1-1-1-1-0,1,23,0.9048163707556957,0.6779015616780977,30
2,0-1-1-1-1-1-1-1-1-1,1,21,0.9999999995240818,0.7340382417246003,30
3,0-0-0-0-0-0-0-0-1-2,2,26,1.2122985933313613,1.3035083502383589,30
3,0-0-0-0-0-0-0-1-0-2,4,28,1.1456528009692608,1.2825389133786849,30
3,0-0-0-0-0-0-0-1-1-2,2,26,1.0485460599253622,1.2318965585138713,30
3,0-0-0-0-0-0-0-1-2-0,2,26,1.1456528009692608,1.2909447912864414,30
3,0-0-0-0-0-0-0-1-2-1,2,26,1.0485460599253622,1.2322233299581928,30
3,0-0-0-0-0-0-0-1-2-2,2,26,1.04421689155261,1.2315472614382468,30
3,0-0-0-0-0-0-1-0-0-2,4,28,1.2122985933313613,1.303339383970221,30
3,0-0-0-0-0-0-1-0-1-2,2,26,1.1128686052032708,1.252404308696501,30
3,0-0-0-0-0-0-1-0-2-0,2,26,1.2122985933313613,1.311700499189471,30
3,0-0-0-0-0-0-1-0-2-1,2,29,1.1128686052032708,1.2526330254745335,30
3,0-0-0-0-0-0-1-0-2-2,2,26,1.1128686052032708,1.2526276823846398,30
3,0-0-0-0-0-0-1-1-0-2,4,28,1.0485460599253622,1.2317309380112518,30
3,0-0-0-0-0-0-1-1-1-2,2,26,0.9558018145750239,1.1818756718982057,30
3,0-0-0-0-0-0-1-1-2-0,2,26,1.0485460599253622,1.2402501962931398,30
3,0-0-0-0-0-0-1-1-2-1,2,29,0.9558018145750239,1.1824585624484663,30
3,0-0-0-0-0-0-1-1-2-2,2,26,0.9438788591720301,1.1800282468191396,30
3,0-0-0-0-0-0-1-2-0-0,4,28,1.1456528009692608,1.2907752786746722,30
3,0-0-0-0-0-0-1-2-0-1,4,31,1.04421689155261,1.2313804427188482,30
3,0-0-0-0-0-0-1-2-0-2,4,28,1.0485460599253622,1.2320511704529604,30
3,0-0-0-0-0-0-1-2-1-0,2,26,1.04421689155261,1.239671043621508,30
3,0-0-0-0-0-0-1-2-1-1,2,29,0.9462754685515714,1.1811461895798288,30
3,0-0-0-0-0-0-1-2-1-2,2,26,0.9438788591720301,1.1801254543550577,30
3,0-0-0-0-0-0-1-2-2-0,2,26,1.0485460599253622,1.2402436568475839,30
3,0-0-0-0-0-0-1-2-2-1,2,29,0.9438788591720301,1.1800270454823125,30
3,0-0-0-0-0-0-1-2-2-2,2,26,0.9558018145750239,1.1824460431749177,30
3,0-0-0-0-0-1-0-0-0-2,4,28,1.2122985933313613,1.2978214248898665,30
3,0-0-0-0-0-1-0-0-1-2,2,26,1.1128686052032708,1.246962462732725,30
3,0-0-0-0-0-1-0-0-2-0,2,26,1.2122985933313613,1.3061943224370425,30
3,0-0-0-0-0-1-0-0-2-1,2,26,1.1128686052032708,1.2472168296791113,30
3,0-0-0-0-0-1-0-0-2-2,2,26,1.1128686052032708,1.247036076757769,30
3,0-0-0-0-0-1-0-1-0-2,4,27,1.0485460599253622,1.2263230544223327,30
3,0-0-0-0-0-1-0-1-1-2,2,25,0.9558018145750239,1.1765581855165896,30
3,0-0-0-0-0-1-0-1-2-0,2,25,1.0485460599253622,1.234854722976101,30
3,0-0-0-0-0-1-0-1-2-1,2,25,0.9558018145750239,1.1771698283133907,30
3,0-0-0-0-0-1-0-1-2-2,2,25,0.9438788591720301,1.1745423612660806,30
3,0-0-0-0-0-1-0-2-0-0,4,27,1.1456528009692608,1.2852394243859415,30
3,0-0-0-0-0-1-0-2-0-1,4,27,1.04421689155261,1.2259332233042577,30
3,0-0-0-0-0-1-0-2-0-2,4,27,1.0485460599253622,1.2264285964698372,30
3,0-0-0-0-0-1-0-2-1-0,2,25,1.04421689155261,1.2342105915440365,30
3,0-0-0-0-0-1-0-2-1-1,2,25,0.9462754685515714,1.1757860027986653,30
3,0-0-0-0-0-1-0-2-1-2,2,25,0.9438788591720301,1.1745744052927467,30
3,0-0-0-0-0-1-0-2-2-0,2,25,1.0485460599253622,1.2346334886405363,30
3,0-0-0-0-0-1-0-2-2-1,2,25,0.9438788591720301,1.1745017098004682,30
3,0-0-0-0-0-1-0-2-2-2,2,25,0.9558018145750239,1.1767462027167501,30
3,0-0-0-0-0-1-1-0-0-2,4,28,1.1128686052032708,1.2467960843436992,30
3,0-0-0-0-0-1-1-0-1-2,2,26,1.0170865032260372,1.196696010739192,30
3,0-0-0-0-0-1-1-0-2-0,2,26,1.1128686052032708,1.2552811194829872,30
3,0-0-0-0-0-1-1-0-2-1,2,29,1.0170865032260372,1.1972003687592851,30
3,0-0-0-0-0-1-1-0-2-2,2,26,1.0103836252992022,1.1953083152804276,30
3,0-0-0-0-0-1-1-1-0-2,4,27,0.9558018145750239,1.1763956385865337,30
3,0-0-0-0-0-1-1-1-1-2,2,25,0.8688182475342204,1.127534284271128,30
3,0-0-0-0-0-1-1-1-2-0,2,25,0.9558018145750239,1.185045023392007,30
3,0-0-0-0-0-1-1-1-2-1,2,28,0.8688182475342204,1.1284264030321225,30
3,0-0-0-0-0-1-1-1-2-2,2,25,0.8477059953330575,1.1238732979734447,30
3,0-0-0-0-0-1-1-2-0-0,4,27,1.04421689155261,1.2340436426525343,30
3,0-0-0-0-0-1-1-2-0-1,4,30,0.9462754685515714,1.1756221432651117,30
3,0-0-0-0-0-1-1-2-0-2,4,27,0.9438788591720301,1.174404677738314,30
3,0-0-0-0-0-1-1-2-1-0,2,25,0.9462754685515714,1.1837673132325144,30
3,0-0-0-0-0-1-1-2-1-1,2,28,0.8530330460801713,1.126345335025793,30
3,0-0-0-0-0-1-1-2-1-2,2,25,0.842345256615364,1.123267649336739,30
3,0-0-0-0-0-1-1-2-2-0,2,25,0.9438788591720301,1.1827282663652876,30
3,0-0-0-0-0-1-1-2-2-1,2,28,0.842345256615364,1.1234466559965448,30
3,0-0-0-0-0-1-1-2-2-2,2,25,0.8477059953330575,1.1239812441826853,30
3,0-0-0-0-0-1-2-0-0-0,4,28,1.2122985933313613,1.3060254720724742,30
3,0-0-0-0-0-1-2-0-0-1,4,28,1.1128686052032708,1.2470453607641327,30
3,0-0-0-0-0-1-2-0-0-2,4,31,1.1128686052032708,1.246869950771575,30
3,0-0-0-0-0-1-2-0-1-0,2,26,1.1128686052032708,1.2552760286202695,30
3,0-0-0-0-0-1-2-0-1-1,2,26,1.0170865032260372,1.1971894404071624,30
3,0-0-0-0-0-1-2-0-1-2,2,29,1.0103836252992022,1.19530856832448,30
3,0-0-0-0-0-1-2-0-2-0,2,26,1.1128686052032708,1.255126265785586,30
3,0-0-0-0-0-1-2-0-2-1,2,26,1.0103836252992022,1.195334290569942,30
3,0-0-0-0-0-1-2-0-2-2,2,29,1.0170865032260372,1.196849670423304,30
3,0-0-0-0-0-1-2-1-0-0,4,27,1.0485460599253622,1.2346826854079769,30
3,0-0-0-0-0-1-2-1-0-1,4,27,0.9558018145750239,1.1769950455776848,30
3,0-0-0-0-0-1-2-1-0-2,4,30,0.9438788591720301,1.174372886635547,30
3,0-0-0-0-0-1-2-1-1-0,2,25,0.9558018145750239,1.1850327866813946,30
3,0-0-0-0-0-1-2-1-1-1,2,25,0.8688182475342204,1.1284076210618907,30
3,0-0-0-0-0-1-2-1-1-2,2,28,0.8477059953330575,1.1238663504948379,30
3,0-0-0-0-0-1-2-1-2-0,2,25,0.9438788591720301,1.1827948857589505,30
3,0-0-0-0-0-1-2-1-2-1,2,25,0.8477059953330575,1.1242518714647318,30
3,0-0-0-0-0-1-2-1-2-2,2,28,0.842345256615364,1.123316133191589,30
3,0-0-0-0-0-1-2-2-0-0,4,27,1.0485460599253622,1.2344679903169122,30
3,0-0-0-0-0-1-2-2-0-1,4,27,0.9438788591720301,1.1743334364658815,30
3,0-0-0-0-0-1-2-2-0-2,4,30,0.9558018145750239,1.176583938832671,30
3,0-0-0-0-0-1-2-2-1-0,2,25,0.9438788591720301,1.1827297206936835,30
3,0-0-0-0-0-1-2-2-1-1,2,25,0.842345256615364,1.1234422295736306,30
3,0-0-0-0-0-1-2-2-1-2,2,28,0.8477059953330575,1.12398872915183,30
3,0-0-0-0-0-1-2-2-2-0,2,25,0.9558018145750239,1.1846504235498703,30
3,0-0-0-0-0-1-2-2-2-1,2,25,0.8477059953330575,1.1236578446964351,30
3,0-0-0-0-0-1-2-2-2-2,2,28,0.8688182475342204,1.1278121395477774,30
3,0-0-0-0-1-0-0-0-0-2,4,28,1.3145489705153397,1.1769885729834875,30
3,0-0-0-0-1-0-0-0-1-2,2,29,1.2122985933313613,1.1281157040954435,30
3,0-0-0-0-1-0-0-0-2-0,2,26,1.3145489705153397,1.185636526558275,30
3,0-0-0-0-1-0-0-0-2-1,2,28,1.2122985933313613,1.129004323944442,30
3,0-0-0-0-1-0-0-0-2-2,2,26,1.2178907028814228,1.1244752691508284,30
3,0-0-0-0-1-0-0-1-0-2,4,30,1.1456528009692608,1.1083649899167007,30
3,0-0-0-0-1-0-0-1-1-2,2,29,1.0485460599253622,1.0609721435095132,30
