K,分区编码,资源缺口,资源配置总规模,工作量均衡系数,组内冗余
3,0122000120022,11,31,0.191585,10
3,0122000120100,12,32,0.173066,10
3,0122000120101,15,35,0.100811,10
3,0122000120102,12,32,0.091653,10
3,0122000120110,11,31,0.104418,10
3,0122000120111,13,33,0.111908,10
3,0122000120112,10,30,0.007504,10
3,0122000120120,12,32,0.096356,10
3,0122000120121,14,34,0.014141,10
3,0122000120122,11,31,0.095615,10
3,0122000120200,10,30,0.211031,10
3,0122000120201,12,32,0.103911,10
3,0122000120202,11,31,0.192171,10
3,0122000120210,9,29,0.112581,10
3,0122000120211,10,30,0.018642,10
3,0122000120212,10,29,0.125599,11
3,0122000120220,10,30,0.191512,10
3,0122000120221,11,31,0.116813,10
3,0122000120222,10,30,0.224683,10
3,0122000121000,15,35,0.203822,10
3,0122000121001,12,32,0.11872,10
3,0122000121002,12,32,0.127129,10
3,0122000121010,15,35,0.124335,10
3,0122000121011,12,32,0.097055,10
3,0122000121012,12,32,0.027972,10
3,0122000121020,16,36,0.13175,10
3,0122000121021,13,33,0.024777,10
3,0122000121022,13,33,0.115698,10
3,0122000121100,11,31,0.10695,10
3,0122000121101,13,33,0.109015,10
3,0122000121102,10,30,0.002065,10
3,0122000121110,11,31,0.104763,10
3,0122000121111,11,31,0.181192,10
3,0122000121112,8,28,0.101223,10
3,0122000121120,12,32,0.007982,10
3,0122000121121,12,32,0.105897,10
3,0122000121122,9,29,0.100195,10
3,0122000121200,11,31,0.117951,10
3,0122000121201,10,30,0.020273,10
3,0122000121202,11,31,0.128163,10
3,0122000121210,11,31,0.025277,10
3,0122000121211,8,28,0.092449,10
3,0122000121212,9,29,0.117715,10
3,0122000121220,12,32,0.123889,10
3,0122000121221,9,29,0.112034,10
3,0122000121222,10,30,0.19817,10
3,0122000122000,13,33,0.228301,10
3,0122000122001,12,32,0.120643,10
3,0122000122002,10,30,0.191982,10
3,0122000122010,13,33,0.129399,10
3,0122000122011,12,32,0.024232,10
3,0122000122012,10,30,0.110385,10
3,0122000122020,14,34,0.192948,10
3,0122000122021,13,33,0.101819,10
3,0122000122022,11,31,0.208265,10
3,0122000122100,11,31,0.099541,10
3,0122000122101,13,33,0.015385,10
3,0122000122102,10,30,0.092692,10
3,0122000122110,11,31,0.012349,10
3,0122000122111,11,31,0.109043,10
3,0122000122112,8,28,0.097676,10
3,0122000122120,12,32,0.088468,10
3,0122000122121,12,32,0.094126,10
3,0122000122122,9,29,0.167091,10
3,0122000122200,9,29,0.191307,10
3,0122000122201,10,30,0.113926,10
3,0122000122202,10,29,0.221876,11
3,0122000122210,9,29,0.118456,10
3,0122000122211,8,28,0.10873,10
3,0122000122212,9,27,0.193306,12
3,0122000122220,10,30,0.217548,10
3,0122000122221,9,29,0.185507,10
3,0122000122222,9,28,0.28525,11
3,0122000200000,10,30,0.453161,10
3,0122000200001,10,30,0.34543,10
3,0122000200002,9,28,0.415868,11
3,0122000200010,10,30,0.354206,10
3,0122000200011,9,29,0.246654,10
3,0122000200012,9,27,0.322114,12
3,0122000200020,12,32,0.417989,10
3,0122000200021,11,31,0.315257,10
3,0122000200022,9,29,0.404618,10
3,0122000200100,10,30,0.324255,10
3,0122000200101,14,34,0.216801,10
3,0122000200102,10,30,0.294414,10
3,0122000200110,9,29,0.225541,10
3,0122000200111,13,33,0.118912,10
3,0122000200112,9,29,0.207634,10
3,0122000200120,11,31,0.295485,10
3,0122000200121,15,35,0.199695,10
3,0122000200122,11,31,0.300432,10
3,0122000200200,9,28,0.411478,11
3,0122000200201,10,30,0.311815,10
3,0122000200202,11,31,0.405955,10
3,0122000200210,9,27,0.319736,12
3,0122000200211,9,29,0.227057,10
3,0122000200212,10,30,0.329274,10
3,0122000200220,9,29,0.405334,10
3,0122000200221,11,31,0.320803,10
3,0122000200222,10,30,0.425665,10
3,0122000201000,13,33,0.359631,10
3,0122000201001,10,30,0.252065,10
3,0122000201002,10,30,0.327174,10
3,0122000201010,13,33,0.260819,10
3,0122000201011,10,30,0.153747,10
3,0122000201012,10,30,0.237571,10
3,0122000201020,15,35,0.328614,10
3,0122000201021,12,32,0.229987,10
3,0122000201022,12,32,0.327269,10
3,0122000201100,10,30,0.230946,10
3,0122000201101,13,33,0.124229,10
3,0122000201102,10,30,0.212113,10
3,0122000201110,10,30,0.132852,10
3,0122000201111,13,33,0.033998,10
3,0122000201112,10,30,0.141457,10
3,0122000201120,12,32,0.211659,10
3,0122000201121,15,35,0.132669,10
3,0122000201122,12,32,0.240551,10
3,0122000201200,10,30,0.324656,10
3,0122000201201,10,30,0.23141,10
3,0122000201202,13,33,0.333173,10
3,0122000201210,10,30,0.238546,10
3,0122000201211,10,30,0.162675,10
3,0122000201212,13,33,0.270577,10
3,0122000201220,12,32,0.331173,10
3,0122000201221,12,32,0.261781,10
3,0122000201222,13,33,0.369713,10
3,0122000202000,11,31,0.419388,10
3,0122000202001,10,30,0.316181,10
3,0122000202002,9,28,0.404613,11
3,0122000202010,11,31,0.324477,10
3,0122000202011,10,30,0.225343,10
3,0122000202012,9,28,0.322205,11
3,0122000202020,12,32,0.404761,10
3,0122000202021,11,31,0.31404,10
3,0122000202022,9,29,0.416013,10
3,0122000202100,10,30,0.296277,10
3,0122000202101,14,34,0.199397,10
3,0122000202102,10,30,0.299254,10
3,0122000202110,10,30,0.206883,10
3,0122000202111,14,34,0.127237,10
3,0122000202112,10,30,0.235114,10
3,0122000202120,11,31,0.29755,10
3,0122000202121,15,35,0.226319,10
3,0122000202122,11,31,0.334244,10
3,0122000202200,9,28,0.405044,11
3,0122000202201,10,30,0.319519,10
3,0122000202202,10,30,0.424006,10
3,0122000202210,9,28,0.325992,11
3,0122000202211,10,30,0.256344,10
3,0122000202212,10,30,0.364275,10
3,0122000202220,9,29,0.421459,10
3,0122000202221,11,31,0.355478,10
3,0122000202222,10,30,0.46342,10
3,0122000210000,10,30,0.344521,10
3,0122000210001,10,30,0.236997,10
3,0122000210002,9,28,0.313111,11
3,0122000210010,10,30,0.245746,10
3,0122000210011,9,29,0.138831,10
3,0122000210012,9,27,0.224589,12
3,0122000210020,12,32,0.314403,10
3,0122000210021,11,31,0.216858,10
3,0122000210022,9,29,0.315599,10
3,0122000210100,9,29,0.215896,10
3,0122000210101,13,33,0.109448,10
3,0122000210102,9,29,0.199755,10
3,0122000210110,8,28,0.118021,10
3,0122000210111,11,31,0.026576,10
3,0122000210112,8,27,0.133884,11
3,0122000210120,10,30,0.198939,10
3,0122000210121,13,33,0.125097,10
3,0122000210122,9,29,0.232975,10
3,0122000210200,8,27,0.310996,11
3,0122000210201,9,29,0.219407,10
3,0122000210202,10,30,0.322424,10
3,0122000210210,8,26,0.226332,12
3,0122000210211,8,27,0.1551,11
3,0122000210212,9,28,0.263001,11
3,0122000210220,8,28,0.320148,10
3,0122000210221,9,29,0.254205,10
3,0122000210222,9,28,0.362137,11
3,0122000211000,13,33,0.251157,10
3,0122000211001,10,30,0.14418,10
3,0122000211002,10,30,0.229219,10
3,0122000211010,13,33,0.152848,10
3,0122000211011,10,30,0.0498,10
3,0122000211012,10,30,0.153391,10
3,0122000211020,15,35,0.229189,10
3,0122000211021,12,32,0.144709,10
3,0122000211022,12,32,0.251791,10
3,0122000211100,9,29,0.123337,10
3,0122000211101,11,31,0.028546,10
3,0122000211102,9,28,0.136458,11
3,0122000211110,9,29,0.033403,10
3,0122000211111,9,29,0.090156,10
3,0122000211112,8,26,0.123407,12
3,0122000211120,11,31,0.132176,10
3,0122000211121,11,31,0.11738,10
3,0122000211122,8,28,0.205642,10
3,0122000211200,9,29,0.230677,10
3,0122000211201,9,28,0.157694,11
3,0122000211202,11,31,0.265647,10
3,0122000211210,9,29,0.162189,10
3,0122000211211,8,26,0.139177,12
3,0122000211212,9,29,0.233165,10
3,0122000211220,11,31,0.261306,10
3,0122000211221,8,28,0.225036,10
3,0122000211222,9,29,0.32718,10
3,0122000212000,11,31,0.315323,10
3,0122000212001,10,30,0.216839,10
3,0122000212002,9,28,0.314654,11
3,0122000212010,11,31,0.22454,10
3,0122000212011,10,30,0.139349,10
3,0122000212012,9,28,0.246377,11
3,0122000212020,12,32,0.31332,10
3,0122000212021,11,31,0.237623,10
3,0122000212022,9,29,0.345192,10
3,0122000212100,9,29,0.198627,10
3,0122000212101,12,32,0.122221,10
3,0122000212102,8,28,0.230172,10
3,0122000212110,9,29,0.126742,10
3,0122000212111,10,30,0.113835,10
3,0122000212112,7,26,0.200735,11
3,0122000212120,10,30,0.225841,10
3,0122000212121,11,31,0.192858,10
3,0122000212122,7,27,0.293155,10
3,0122000212200,8,27,0.318855,11
3,0122000212201,8,28,0.251409,10
3,0122000212202,9,28,0.359363,11
3,0122000212210,8,27,0.255868,11
3,0122000212211,7,26,0.220037,11
3,0122000212212,8,26,0.321943,12
3,0122000212220,8,28,0.355008,10
3,0122000212221,7,27,0.313485,10
3,0122000212222,8,26,0.418227,12
3,0122000220000,11,31,0.415658,10
3,0122000220001,11,31,0.313834,10
3,0122000220002,10,29,0.404807,11
3,0122000220010,11,31,0.321983,10
3,0122000220011,10,30,0.225395,10
3,0122000220012,9,28,0.324769,11
3,0122000220020,12,32,0.404625,10
3,0122000220021,11,31,0.316459,10
3,0122000220022,9,29,0.419796,10
3,0122000220100,10,30,0.294317,10
3,0122000220101,14,34,0.200593,10
3,0122000220102,10,30,0.302766,10
3,0122000220110,9,29,0.207715,10
3,0122000220111,12,32,0.134795,10
3,0122000220112,9,28,0.242682,11
3,0122000220120,10,30,0.300639,10
3,0122000220121,13,33,0.233887,10
3,0122000220122,9,29,0.341815,10
3,0122000220200,9,28,0.406031,11
3,0122000220201,10,30,0.323309,10
3,0122000220202,10,30,0.428781,10
3,0122000220210,8,27,0.329505,11
3,0122000220211,9,28,0.263913,11
3,0122000220212,9,28,0.371846,11
3,0122000220220,8,28,0.425949,10
3,0122000220221,9,29,0.363049,10
3,0122000220222,9,28,0.470992,11
3,0122000221000,14,34,0.327038,10
3,0122000221001,11,31,0.230019,10
3,0122000221002,11,31,0.32889,10
3,0122000221010,14,34,0.237574,10
3,0122000221011,11,31,0.154291,10
3,0122000221012,11,31,0.261459,10
3,0122000221020,15,35,0.32741,10
3,0122000221021,12,32,0.252699,10
3,0122000221022,12,32,0.360307,10
3,0122000221100,10,30,0.212181,10
3,0122000221101,12,32,0.13737,10
3,0122000221102,10,29,0.245322,11
3,0122000221110,10,30,0.141878,10
3,0122000221111,10,30,0.124051,10
3,0122000221112,8,27,0.214467,11
3,0122000221120,11,31,0.240987,10
3,0122000221121,11,31,0.206468,10
3,0122000221122,8,28,0.307646,10
3,0122000221200,10,30,0.333393,10
3,0122000221201,10,29,0.266559,11
3,0122000221202,11,31,0.374514,10
3,0122000221210,10,30,0.271015,10
3,0122000221211,8,27,0.234011,11
3,0122000221212,9,29,0.336546,10
3,0122000221220,11,31,0.370156,10
3,0122000221221,8,28,0.328059,10
3,0122000221222,9,29,0.433052,10
3,0122000222000,12,32,0.404609,10
3,0122000222001,11,31,0.315509,10
3,0122000222002,9,29,0.418378,10
3,0122000222010,12,32,0.32234,10
3,0122000222011,11,31,0.247285,10
3,0122000222012,9,29,0.35488,10
3,0122000222020,12,32,0.416226,10
3,0122000222021,11,31,0.346102,10
3,0122000222022,9,29,0.453857,10
3,0122000222100,10,30,0.299445,10
3,0122000222101,13,33,0.231084,10
3,0122000222102,9,29,0.339038,10
3,0122000222110,10,30,0.235549,10
3,0122000222111,11,31,0.201556,10
3,0122000222112,7,27,0.302436,10
3,0122000222120,10,30,0.334685,10
3,0122000222121,11,31,0.294026,10
3,0122000222122,7,27,0.398376,10
3,0122000222200,8,28,0.42428,10
3,0122000222201,9,29,0.360276,10
3,0122000222202,9,28,0.468231,11
3,0122000222210,8,28,0.364717,10
3,0122000222211,7,27,0.322821,10
3,0122000222212,8,26,0.427727,12
3,0122000222220,8,28,0.463865,10
3,0122000222221,7,27,0.419119,10
3,0122000222222,8,26,0.525173,12
3,0122001000000,14,34,0.397444,10
3,0122001000001,14,34,0.306571,10
3,0122001000002,12,32,0.310946,10
3,0122001000010,14,34,0.313573,10
3,0122001000011,13,33,0.236139,10
3,0122001000012,12,31,0.218536,11
3,0122001000020,16,36,0.317504,10
3,0122001000021,15,35,0.218032,10
3,0122001000022,13,33,0.246868,10
3,0122001000100,14,34,0.290076,10
3,0122001000101,17,37,0.219233,10
3,0122001000102,14,34,0.191878,10
3,0122001000110,13,33,0.223901,10
3,0122001000111,16,36,0.188308,10
3,0122001000112,13,33,0.116229,10
3,0122001000120,15,35,0.199504,10
3,0122001000121,18,38,0.120107,10
3,0122001000122,15,35,0.117831,10
3,0122001000200,12,32,0.295596,10
3,0122001000201,14,34,0.193258,10
3,0122001000202,14,34,0.232373,10
3,0122001000210,12,31,0.201379,11
3,0122001000211,13,33,0.109246,10
3,0122001000212,13,33,0.13371,10
3,0122001000220,13,33,0.236316,10
3,0122001000221,15,35,0.128536,10
3,0122001000222,14,34,0.209463,10
3,0122001001000,15,35,0.317945,10
3,0122001001001,13,33,0.239476,10
3,0122001001002,12,32,0.223455,10
3,0122001001010,15,35,0.245033,10
3,0122001001011,13,33,0.19419,10
3,0122001001012,12,32,0.13996,10
3,0122001001020,17,37,0.230715,10
3,0122001001021,15,35,0.142103,10
3,0122001001022,14,34,0.153237,10
3,0122001001100,13,33,0.226909,10
3,0122001001101,16,36,0.18879,10
3,0122001001102,13,33,0.11949,10
3,0122001001110,13,33,0.189896,10
3,0122001001111,16,36,0.20402,10
3,0122001001112,13,33,0.097753,10
3,0122001001120,15,35,0.128211,10
3,0122001001121,18,38,0.106287,10
3,0122001001122,15,35,0.025257,10
3,0122001001200,12,32,0.206427,10
3,0122001001201,13,33,0.113221,10
3,0122001001202,14,34,0.139104,10
3,0122001001210,12,32,0.119895,10
3,0122001001211,13,33,0.0774,10
3,0122001001212,14,34,0.042628,10
3,0122001001220,14,34,0.142736,10
3,0122001001221,15,35,0.035845,10
3,0122001001222,15,35,0.13609,10
3,0122001002000,14,34,0.321612,10
3,0122001002001,13,33,0.222657,10
3,0122001002002,12,31,0.249789,11
3,0122001002010,14,34,0.23042,10
3,0122001002011,13,33,0.143682,10
3,0122001002012,12,31,0.150859,11
3,0122001002020,16,36,0.25469,10
3,0122001002021,15,35,0.147355,10
3,0122001002022,13,33,0.21269,10
3,0122001002100,13,33,0.204266,10
3,0122001002101,16,36,0.125543,10
3,0122001002102,13,33,0.120965,10
3,0122001002110,13,33,0.130402,10
3,0122001002111,16,36,0.111583,10
3,0122001002112,13,33,0.024847,10
3,0122001002120,15,35,0.126365,10
3,0122001002121,18,38,0.026634,10
3,0122001002122,15,35,0.101417,10
3,0122001002200,12,31,0.238883,11
3,0122001002201,13,33,0.130974,10
3,0122001002202,13,33,0.209572,10
3,0122001002210,12,31,0.139766,11
3,0122001002211,13,33,0.032144,10
3,0122001002212,13,33,0.130746,10
3,0122001002220,13,33,0.210046,10
3,0122001002221,15,35,0.122119,10
3,0122001002222,14,34,0.228875,10
3,0122001010000,14,34,0.305851,10
3,0122001010001,14,34,0.230381,10
3,0122001010002,12,32,0.209817,10
3,0122001010010,14,34,0.235587,10
3,0122001010011,13,33,0.190895,10
3,0122001010012,12,31,0.129168,11
3,0122001010020,16,36,0.217226,10
3,0122001010021,15,35,0.131993,10
3,0122001010022,13,33,0.138112,10
3,0122001010100,13,33,0.218764,10
3,0122001010101,16,36,0.187837,10
3,0122001010102,13,33,0.110831,10
3,0122001010110,12,32,0.188243,10
3,0122001010111,15,35,0.210404,10
3,0122001010112,12,32,0.102791,10
3,0122001010120,14,34,0.119627,10
3,0122001010121,17,37,0.111537,10
3,0122001010122,14,34,0.012081,10
3,0122001010200,11,31,0.192419,10
3,0122001010201,13,33,0.102484,10
3,0122001010202,13,33,0.12409,10
3,0122001010210,11,30,0.108591,11
3,0122001010211,12,32,0.081727,10
3,0122001010212,12,32,0.029498,10
3,0122001010220,12,32,0.127626,10
3,0122001010221,14,34,0.021705,10
3,0122001010222,13,33,0.126773,10
3,0122001011000,15,35,0.238911,10
3,0122001011001,13,33,0.191947,10
3,0122001011002,12,32,0.132945,10
3,0122001011010,15,35,0.19396,10
3,0122001011011,13,33,0.196966,10
3,0122001011012,12,32,0.094453,10
3,0122001011020,17,37,0.141469,10
3,0122001011021,15,35,0.10239,10
3,0122001011022,14,34,0.044933,10
3,0122001011100,12,32,0.188698,10
3,0122001011101,14,34,0.208008,10
3,0122001011102,11,31,0.100749,10
3,0122001011110,12,32,0.204378,10
3,0122001011111,12,32,0.266158,10
3,0122001011112,10,29,0.164373,11
3,0122001011120,14,34,0.106549,10
3,0122001011121,14,34,0.172388,10
3,0122001011122,11,31,0.085473,10
3,0122001011200,11,31,0.112545,10
3,0122001011201,11,31,0.079871,10
3,0122001011202,13,32,0.034019,11
3,0122001011210,11,31,0.077584,10
3,0122001011211,10,29,0.145402,11
3,0122001011212,11,30,0.072214,11
3,0122001011220,13,33,0.034969,10
3,0122001011221,11,31,0.075103,10
3,0122001011222,11,31,0.105466,10
3,0122001012000,14,34,0.221856,10
3,0122001012001,13,33,0.137362,10
3,0122001012002,12,31,0.141187,11
3,0122001012010,14,34,0.143072,10
3,0122001012011,13,33,0.107364,10
3,0122001012012,12,31,0.04345,11
3,0122001012020,16,36,0.146452,10
3,0122001012021,15,35,0.042439,10
3,0122001012022,13,33,0.116496,10
3,0122001012100,12,32,0.125064,10
3,0122001012101,14,34,0.114821,10
3,0122001012102,11,31,0.017379,10
3,0122001012110,12,32,0.111855,10
3,0122001012111,12,32,0.17738,10
3,0122001012112,10,29,0.088754,11
3,0122001012120,14,34,0.026071,10
3,0122001012121,14,34,0.094484,10
3,0122001012122,11,31,0.082159,10
3,0122001012200,11,30,0.130063,11
3,0122001012201,11,31,0.022619,10
3,0122001012202,12,31,0.124598,11
3,0122001012210,11,30,0.031244,11
3,0122001012211,10,29,0.077337,11
3,0122001012212,11,29,0.101436,12
3,0122001012220,12,32,0.121514,10
3,0122001012221,11,31,0.095214,10
3,0122001012222,11,30,0.186503,11
3,0122001020000,15,35,0.310272,10
3,0122001020001,15,35,0.209872,10
3,0122001020002,13,33,0.241869,10
3,0122001020010,15,35,0.217784,10
3,0122001020011,14,34,0.128906,10
3,0122001020012,12,32,0.142711,10
3,0122001020020,16,36,0.246386,10
3,0122001020021,15,35,0.138522,10
3,0122001020022,13,33,0.210588,10
3,0122001020100,14,34,0.191093,10
3,0122001020101,17,37,0.110402,10
3,0122001020102,14,34,0.112674,10
3,0122001020110,13,33,0.115321,10
3,0122001020111,16,36,0.101885,10
3,0122001020112,13,33,0.013517,10
3,0122001020120,14,34,0.117322,10
3,0122001020121,17,37,0.01189,10
3,0122001020122,14,34,0.106551,10
3,0122001020200,12,32,0.231979,10
3,0122001020201,14,34,0.124656,10
3,0122001020202,13,33,0.20962,10
3,0122001020210,11,31,0.133365,10
3,0122001020211,13,33,0.030337,10
3,0122001020212,12,32,0.136445,10
3,0122001020220,12,32,0.209459,10
3,0122001020221,14,34,0.127681,10
3,0122001020222,13,33,0.235391,10
3,0122001021000,16,36,0.222709,10
3,0122001021001,14,34,0.132709,10
3,0122001021002,13,33,0.14815,10
3,0122001021010,16,36,0.139091,10
3,0122001021011,14,34,0.093639,10
3,0122001021012,13,33,0.048993,10
3,0122001021020,17,37,0.152741,10
3,0122001021021,15,35,0.045242,10
3,0122001021022,14,34,0.130722,10
3,0122001021100,13,33,0.118587,10
3,0122001021101,15,35,0.099849,10
3,0122001021102,12,32,0.018956,10
3,0122001021110,13,33,0.097113,10
3,0122001021111,13,33,0.163547,10
3,0122001021112,10,30,0.080202,10
3,0122001021120,14,34,0.024571,10
3,0122001021121,14,34,0.084945,10
3,0122001021122,11,31,0.091158,10
3,0122001021200,12,32,0.138754,10
3,0122001021201,12,32,0.034821,10
3,0122001021202,13,32,0.13963,11
3,0122001021210,12,32,0.042548,10
3,0122001021211,10,30,0.071969,10
3,0122001021212,11,30,0.112956,11
3,0122001021220,13,33,0.136398,10
3,0122001021221,11,31,0.106155,10
3,0122001021222,11,31,0.200643,10
3,0122001022000,15,35,0.249293,10
3,0122001022001,14,34,0.14157,10
3,0122001022002,12,32,0.21122,10
3,0122001022010,15,35,0.150338,10
3,0122001022011,14,34,0.043655,10
3,0122001022012,12,32,0.12559,10
3,0122001022020,16,36,0.212534,10
3,0122001022021,15,35,0.117346,10
3,0122001022022,13,33,0.221465,10
3,0122001022100,13,33,0.120428,10
3,0122001022101,15,35,0.017102,10
3,0122001022102,12,32,0.104484,10
3,0122001022110,13,33,0.024046,10
3,0122001022111,13,33,0.088189,10
3,0122001022112,10,30,0.087732,10
3,0122001022120,14,34,0.10167,10
3,0122001022121,14,34,0.08265,10
3,0122001022122,11,31,0.16781,10
3,0122001022200,11,31,0.209544,10
3,0122001022201,12,32,0.125502,10
3,0122001022202,12,31,0.232959,11
3,0122001022210,11,31,0.131047,10
3,0122001022211,10,30,0.102103,10
3,0122001022212,11,29,0.195549,12
3,0122001022220,12,32,0.229244,10
3,0122001022221,11,31,0.18735,10
3,0122001022222,11,30,0.290386,11
3,0122001100000,12,32,0.214627,10
3,0122001100001,13,33,0.187832,10
3,0122001100002,11,31,0.106706,10
3,0122001100010,12,32,0.187849,10
3,0122001100011,12,32,0.214274,10
3,0122001100012,11,30,0.106366,11
3,0122001100020,14,34,0.115499,10
3,0122001100021,14,34,0.115157,10
3,0122001100022,12,32,0.008431,10
3,0122001100100,13,33,0.189482,10
3,0122001100101,16,36,0.230249,10
3,0122001100102,13,33,0.123176,10
3,0122001100110,12,32,0.225272,10
3,0122001100111,15,35,0.298777,10
3,0122001100112,12,32,0.201795,10
3,0122001100120,14,34,0.126449,10
3,0122001100121,17,37,0.209297,10
3,0122001100122,14,34,0.129104,10
3,0122001100200,11,31,0.085486,10
3,0122001100201,13,33,0.102331,10
3,0122001100202,13,33,0.022893,10
3,0122001100210,11,30,0.09665,11
3,0122001100211,12,32,0.184159,10
3,0122001100212,12,32,0.115162,10
3,0122001100220,12,32,0.014301,10
3,0122001100221,14,34,0.11863,10
3,0122001100222,13,33,0.121779,10
3,0122001101000,14,34,0.188066,10
3,0122001101001,12,32,0.211708,10
3,0122001101002,12,32,0.103961,10
3,0122001101010,14,34,0.207792,10
3,0122001101011,12,32,0.2721,10
3,0122001101012,12,32,0.171234,10
3,0122001101020,16,36,0.109258,10
3,0122001101021,14,34,0.179146,10
3,0122001101022,14,34,0.093732,10
3,0122001101100,12,32,0.222314,10
3,0122001101101,15,35,0.294567,10
3,0122001101102,12,32,0.197002,10
3,0122001101110,12,32,0.287842,10
3,0122001101111,15,35,0.376309,10
3,0122001101112,12,32,0.288,10
3,0122001101120,14,34,0.196983,10
3,0122001101121,17,37,0.294709,10
3,0122001101122,14,34,0.222706,10
3,0122001101200,12,32,0.093381,10
3,0122001101201,12,32,0.179217,10
3,0122001101202,14,34,0.109789,10
3,0122001101210,12,32,0.171287,10
3,0122001101211,12,32,0.2723,10
