option_id,candidate_id,covered_demand_ids,service_start_s,service_end_s,launch_start_s,relay_ready_s,return_end_s,resource_end_s,charge_start_s,charge_end_s,energy_kwh,soc_after
SO-00400,P0089,"[""D-T005-01""]",2246.017937011719,3180.1895581818935,1347.0401208724936,2246.017937011719,3905.242733411288,4205.242733411288,4205.242733411288,4987.562451014665,0.6949408433313913,0.7828309864589402
SO-00401,P0089,"[""D-T005-01"", ""D-T008-01""]",2246.017937011719,3775.212635139854,1347.0401208724936,2246.017937011719,4500.265810369248,4800.265810369248,4800.265810369248,5656.446899504734,0.876753450179657,0.7260145468188572
SO-00402,P0089,"[""D-T005-01"", ""D-T008-01"", ""D-T015-01""]",2246.017937011719,5358.54501329219,1347.0401208724936,2246.017937011719,6083.598188521584,6383.598188521584,6383.598188521584,7436.321404458966,1.360549454615093,0.5748282954327835
SO-00403,P0089,"[""D-T008-01""]",3138.8371114095053,3775.212635139854,2239.85929527028,3138.8371114095053,4500.265810369248,4800.265810369248,4800.265810369248,5545.619519349453,0.6039475913358889,0.8112663777075347
SO-00404,P0089,"[""D-T008-01"", ""D-T015-01""]",3138.8371114095053,5358.54501329219,2239.85929527028,3138.8371114095053,6083.598188521584,6383.598188521584,6383.598188521584,7325.4940243036845,1.0877435957713248,0.6600801263214611
SO-00405,P0089,"[""D-T008-01"", ""D-T015-01"", ""D-T009-01""]",3138.8371114095053,6158.850504067286,2239.85929527028,3138.8371114095053,6883.903679296681,7183.903679296681,7183.903679296681,8225.14299179826,1.3322813846192711,0.5836620673064778
SO-00406,P0089,"[""D-T015-01""]",4563.936444091797,5358.54501329219,3664.958627952572,4563.936444091797,6083.598188521584,6383.598188521584,6383.598188521584,7148.593673111352,0.6522965774517357,0.7961573195463326
SO-00407,P0089,"[""D-T015-01"", ""D-T009-01""]",4563.936444091797,6158.850504067286,3664.958627952572,4563.936444091797,6883.903679296681,7183.903679296681,7183.903679296681,8048.242640605927,0.8968343662996818,0.7197392605313495
SO-00408,P0089,"[""D-T015-01"", ""D-T009-01"", ""D-T020-01""]",4563.936444091797,7501.5176155004,3664.958627952572,4563.936444091797,8226.570790729795,8526.570790729795,8526.570790729795,9557.577631322838,1.3070937614598002,0.5915331995438124
SO-00409,P0089,"[""D-T009-01""]",5439.204533691406,6158.850504067286,4540.226717552181,5439.204533691406,6883.903679296681,7183.903679296681,7183.903679296681,7939.593910733753,0.6293913389220236,0.8033152065868676
SO-00410,P0089,"[""D-T009-01"", ""D-T020-01""]",5439.204533691406,7501.5176155004,4540.226717552181,5439.204533691406,8226.570790729795,8526.570790729795,8526.570790729795,9448.928901450665,1.0396507340821417,0.6751091455993308
SO-00411,P0089,"[""D-T009-01"", ""D-T020-01"", ""D-T017-01""]",5439.204533691406,9216.42317828117,4540.226717552181,5439.204533691406,9941.476353510563,10241.476353510563,10241.476353510563,11376.709026278004,1.5636496560429323,0.5113594824865837
SO-00412,P0089,"[""D-T020-01""]",6824.100309010106,7501.5176155004,5925.122492870881,6824.100309010106,8226.570790729795,8526.570790729795,8526.570790729795,9277.019096007458,0.6164881360680945,0.8073474574787205
SO-00413,P0089,"[""D-T020-01"", ""D-T017-01""]",6824.100309010106,9216.42317828117,5925.122492870881,6824.100309010106,9941.476353510563,10241.476353510563,10241.476353510563,11204.799220834797,1.140487058028885,0.6435977943659734
SO-00414,P0089,"[""D-T020-01"", ""D-T017-01"", ""D-T016-01""]",6824.100309010106,9216.42317828117,5925.122492870881,6824.100309010106,9941.476353510563,10241.476353510563,10241.476353510563,11204.799220834797,1.140487058028885,0.6435977943659734
SO-00415,P0089,"[""D-T017-01""]",8007.340901692708,9216.42317828117,7108.363085553483,8007.340901692708,9941.476353510563,10241.476353510563,10241.476353510563,11057.92126531951,0.7789413213758678,0.7565808370700413
SO-00416,P0089,"[""D-T017-01"", ""D-T016-01""]",8007.340901692708,9216.42317828117,7108.363085553483,8007.340901692708,9941.476353510563,10241.476353510563,10241.476353510563,11057.92126531951,0.7789413213758678,0.7565808370700413
SO-00417,P0089,"[""D-T016-01""]",8657.740901692707,9202.37374957015,7758.763085553482,8657.740901692707,9927.426924799543,10227.426924799543,10227.426924799543,10961.39243703759,0.575915107047501,0.8200265290476559
SO-00418,P0090,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,202.84543724279592,744.4939412434896,1501.379286349073,1801.379286349073,1801.379286349073,2388.1834492765547,0.2980592573599909,0.9068564820750029
SO-00419,P0090,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1723.9767950715718,2265.6252990722655,3038.8263877253407,3338.8263877253407,3338.8263877253407,3935.445490130611,0.3030446234439468,0.9052985551737667
SO-00420,P0091,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,195.79834099035452,744.4939412434896,1515.9263826015144,1815.9263826015144,1815.9263826015144,2409.205991536646,0.3013483727924476,0.9058286335023601
SO-00421,P0091,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1716.9296988191304,2265.6252990722655,3053.373483977782,3353.373483977782,3353.373483977782,3956.4680323907014,0.30633373887640347,0.904270706601124
SO-00422,P0092,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,158.29834099035452,744.4939412434896,1565.9263826015144,1865.9263826015144,1865.9263826015144,2485.4445983074784,0.31467591908874387,0.9016637752847676
SO-00423,P0092,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1679.4296988191304,2265.6252990722655,3103.373483977782,3403.373483977782,3403.373483977782,4032.7066391615344,0.31966128517269976,0.9001058483835314
SO-00424,P0094,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,275.49616337001015,744.4939412434896,1422.2295495000162,1722.2295495000162,1722.2295495000162,2238.7034702430506,0.26233595974249374,0.9180200125804707
SO-00425,P0094,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1796.627521198786,2265.6252990722655,2959.676650876284,3259.676650876284,3259.676650876284,3785.9655110971066,0.26732132582644963,0.9164620856792345
SO-00426,P0094,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8188.743123819228,8657.740901692707,9488.259083901148,9788.259083901148,9788.259083901148,10396.641271787132,0.3090195240055791,0.9034313987482565
SO-00427,P0095,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,237.99616337001015,744.4939412434896,1472.2295495000162,1772.2295495000162,1772.2295495000162,2314.942077013884,0.27566350603879003,0.9138551543628781
SO-00428,P0095,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1759.127521198786,2265.6252990722655,3009.676650876284,3309.676650876284,3309.676650876284,3862.20411786794,0.2806488721227459,0.9122972274616419
SO-00429,P0095,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8151.243123819228,8657.740901692707,9538.259083901148,9838.259083901148,9838.259083901148,10469.212581211284,0.32234707030187537,0.8992665405306639
SO-00430,P0096,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1790.502359021701,2265.6252990722655,2957.2453173868653,3257.2453173868653,3257.2453173868653,3793.7564901412898,0.27251361155780296,0.9148394963881866
SO-00431,P0097,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1785.9464991380746,2265.6252990722655,2969.3011772704913,3269.3011772704913,3269.3011772704913,3810.7937029707464,0.2750438225779076,0.9140488054444039
SO-00432,P0097,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8178.062101758516,8657.740901692707,9497.883610295356,9797.883610295356,9797.883610295356,10421.469463660773,0.31674202075703706,0.901018118513426
SO-00433,P0098,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,227.31514130929884,744.4939412434896,1481.8540758942236,1781.8540758942236,1781.8540758942236,2339.7702688875247,0.28338600279024806,0.9114418741280474
SO-00434,P0098,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1748.4464991380746,2265.6252990722655,3019.3011772704913,3319.3011772704913,3319.3011772704913,3887.03230974158,0.28837136887420395,0.9098839472268113
SO-00435,P0098,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3278.2881312181526,3795.4669311523435,4664.585060256053,4964.585060256053,4964.585060256053,5596.06599993714,0.3236453899842128,0.8988608156299335
SO-00436,P0098,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6266.341517448622,6783.520317382812,7744.180374760691,8044.180374760691,8044.180374760691,8687.024591996644,0.3516165347346533,0.8901198328954208
SO-00437,P0098,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8140.562101758516,8657.740901692707,9547.883610295356,9847.883610295356,9847.883610295356,10481.974371910772,0.33006956705333335,0.8968532602958333
SO-00438,P0099,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,185.2585025672472,744.4939412434896,1499.9442865153442,1799.9442865153442,1799.9442865153442,2413.372179746993,0.3115824219589329,0.9026304931378335
SO-00439,P0100,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,215.2585025672472,744.4939412434896,1477.4442865153442,1777.4442865153442,1777.4442865153442,2375.1290156844934,0.30358589418115506,0.905129408068389
SO-00440,P0100,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8128.505463016465,8657.740901692707,9543.473820916477,9843.473820916477,9843.473820916477,10485.770788409449,0.3502694584442404,0.8905407942361749
SO-00441,P0101,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,182.26712378306752,744.4939412434896,1522.9356652995239,1822.9356652995239,1822.9356652995239,2444.1550026301225,0.3155399808663357,0.9013937559792701
SO-00442,P0101,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8095.514084232285,8657.740901692707,9588.965199700657,9888.965199700657,9888.965199700657,10536.118514909484,0.362223545129421,0.886805142147056
SO-00443,P0102,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,136.62931400689405,744.4939412434896,1549.1963502893204,1849.1963502893204,1849.1963502893204,2492.4632345783502,0.3526569459422266,0.8897947043930542
SO-00444,P0102,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8049.876274456112,8657.740901692707,9615.225884690453,9915.225884690453,9915.225884690453,10577.457966961361,0.39934051020531186,0.8752060905608401
SO-00445,P0103,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,139.61866464369416,744.4939412434896,1553.7069996525204,1853.7069996525204,1853.7069996525204,2497.0680187021517,0.3528886622760162,0.889722293038745
SO-00446,P0103,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8052.865625092911,8657.740901692707,9619.736534053653,9919.736534053653,9919.736534053653,10582.062751085163,0.39957222653910146,0.8751336792065308
SO-00447,P0104,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,102.11866464369416,744.4939412434896,1603.7069996525204,1903.7069996525204,1903.7069996525204,2552.482334385022,0.36621620857231246,0.8855574348211523
SO-00448,P0104,"[""D-T022-01"", ""D-T021-01""]",744.4939412434896,1545.4667051462607,102.11866464369416,744.4939412434896,2012.8294896297639,2312.829489629764,2312.829489629764,3012.389994559094,0.49122585828758136,0.8464919192851308
SO-00449,P0104,"[""D-T021-01""]",749.8744852701823,1545.4667051462607,107.49920867038679,749.8744852701823,2012.8294896297639,2312.829489629764,2312.829489629764,3011.7220971668917,0.4895818031683141,0.8470056865099018
SO-00450,P0104,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8015.365625092911,8657.740901692707,9669.736534053653,9969.736534053653,9969.736534053653,10637.477066768033,0.41289977283539775,0.8709688209889382
SO-00451,P0105,"[""D-T004-01""]",750.5149475097656,1599.0794106485098,75.05651541444928,750.5149475097656,2077.710682607921,2377.710682607921,2377.710682607921,3097.8342846462147,0.541842712709645,0.8306741522782359
SO-00452,P0105,"[""D-T004-01"", ""D-T005-01""]",750.5149475097656,3180.1895581818935,75.05651541444928,750.5149475097656,3658.820830141305,3958.820830141305,3958.820830141305,4875.21070917376,1.0249597022337347,0.6797000930519579
SO-00453,P0105,"[""D-T005-01""]",2246.017937011719,3180.1895581818935,1570.5595049164026,2246.017937011719,3658.820830141305,3958.820830141305,3958.820830141305,4689.5710151644025,0.568000455441471,0.8224998576745404
SO-00454,P0105,"[""D-T016-01""]",8657.740901692707,9202.37374957015,7982.28246959739,8657.740901692707,9681.005021529561,9981.005021529561,9981.005021529561,10663.401001187329,0.44897471915758086,0.859695400263256
SO-00455,P0106,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,57.34771923118109,744.4939412434896,1634.1632770454207,1934.1632770454207,1934.1632770454207,2599.5045745625994,0.40699396311920893,0.8728143865252472
SO-00456,P0106,"[""D-T022-01"", ""D-T004-01""]",744.4939412434896,1599.0794106485098,57.34771923118109,744.4939412434896,2096.8984725249134,2396.8984725249134,2396.8984725249134,3119.6799896198418,0.5483852728490539,0.8286296022346706
SO-00457,P0106,"[""D-T022-01"", ""D-T004-01"", ""D-T005-01""]",744.4939412434896,3180.1895581818935,57.34771923118109,744.4939412434896,3678.0086200582973,3978.0086200582973,3978.0086200582973,4897.056414147387,1.0315022623731434,0.6776555430083927
SO-00458,P0106,"[""D-T004-01""]",750.5149475097656,1599.0794106485098,63.36872549745709,750.5149475097656,2096.8984725249134,2396.8984725249134,2396.8984725249134,3118.9325904044963,0.5465455209343584,0.829204524708013
SO-00459,P0106,"[""D-T004-01"", ""D-T005-01""]",750.5149475097656,3180.1895581818935,63.36872549745709,750.5149475097656,3678.0086200582973,3978.0086200582973,3978.0086200582973,4896.3090149320415,1.029662510458448,0.678230465481735
SO-00460,P0106,"[""D-T005-01""]",2246.017937011719,3180.1895581818935,1558.8717149994104,2246.017937011719,3678.0086200582973,3978.0086200582973,3978.0086200582973,4710.669320922685,0.5727032636661844,0.8210302301043174
SO-00461,P0106,"[""D-T016-01""]",8657.740901692707,9202.37374957015,7970.594679680398,8657.740901692707,9700.192811446554,10000.192811446554,10000.192811446554,10684.49930694561,0.4536775273822942,0.8582257726930331
SO-00462,P0107,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,19.847719231181145,744.4939412434896,1684.1632770454207,1984.1632770454207,1984.1632770454207,2654.91889024547,0.4203215094155052,0.8686495283076546
SO-00463,P0107,"[""D-T022-01"", ""D-T004-01""]",744.4939412434896,1599.0794106485098,19.847719231181145,744.4939412434896,2146.8984725249134,2446.8984725249134,2446.8984725249134,3175.0943053027117,0.5617128191453502,0.824464744017078
SO-00464,P0107,"[""D-T022-01"", ""D-T004-01"", ""D-T005-01""]",744.4939412434896,3180.1895581818935,19.847719231181145,744.4939412434896,3728.0086200582973,4028.0086200582973,4028.0086200582973,4952.470729830257,1.0448298086694396,0.6734906847908002
SO-00465,P0107,"[""D-T004-01""]",750.5149475097656,1599.0794106485098,25.86872549745715,750.5149475097656,2146.8984725249134,2446.8984725249134,2446.8984725249134,3174.3469060873667,0.5598730672306547,0.8250396664904205
SO-00466,P0107,"[""D-T004-01"", ""D-T005-01""]",750.5149475097656,3180.1895581818935,25.86872549745715,750.5149475097656,3728.0086200582973,4028.0086200582973,4028.0086200582973,4951.723330614912,1.0429900567547443,0.6740656072641424
SO-00467,P0107,"[""D-T005-01""]",2246.017937011719,3180.1895581818935,1521.3717149994104,2246.017937011719,3728.0086200582973,4028.0086200582973,4028.0086200582973,4766.0836366055555,0.5860308099624807,0.8168653718867248
SO-00468,P0107,"[""D-T015-01""]",4563.936444091797,5358.54501329219,3839.2902220794886,4563.936444091797,5906.364075168593,6206.364075168593,6206.364075168593,6927.114858702241,0.5433865440828252,0.8301917049741172
SO-00469,P0107,"[""D-T020-01""]",6824.100309010106,7501.5176155004,6099.454086997797,6824.100309010106,8049.336677376804,8349.336677376803,8349.336677376803,9055.540281598347,0.5075781026991839,0.841381842906505
SO-00470,P0107,"[""D-T020-01"", ""D-T017-01""]",6824.100309010106,9216.42317828117,6099.454086997797,6824.100309010106,9764.242240157573,10064.242240157573,10064.242240157573,10983.320406425688,1.0315770246599745,0.677632179793758
SO-00471,P0107,"[""D-T020-01"", ""D-T017-01"", ""D-T016-01""]",6824.100309010106,9216.42317828117,6099.454086997797,6824.100309010106,9764.242240157573,10064.242240157573,10064.242240157573,10983.320406425688,1.0315770246599745,0.677632179793758
SO-00472,P0107,"[""D-T017-01""]",8007.340901692708,9216.42317828117,7282.6946796803995,8007.340901692708,9764.242240157573,10064.242240157573,10064.242240157573,10836.4424509104,0.6700312880069572,0.7906152224978259
SO-00473,P0107,"[""D-T017-01"", ""D-T016-01""]",8007.340901692708,9216.42317828117,7282.6946796803995,8007.340901692708,9764.242240157573,10064.242240157573,10064.242240157573,10836.4424509104,0.6700312880069572,0.7906152224978259
SO-00474,P0107,"[""D-T016-01""]",8657.740901692707,9202.37374957015,7933.094679680398,8657.740901692707,9750.192811446554,10050.192811446554,10050.192811446554,10739.91362262848,0.4670050736785905,0.8540609144754405
SO-00475,P0108,"[""D-T023-01""]",2733.549129231771,3345.36584915296,2128.386647729168,2733.549129231771,3761.366898770797,4061.366898770797,4061.366898770797,4728.6992753764835,0.4118950808755355,0.8712827872263952
SO-00476,P0109,"[""D-T023-01""]",2733.549129231771,3345.36584915296,2135.1794944088556,2733.549129231771,3762.0740520911095,4062.0740520911095,4062.0740520911095,4729.029858811118,0.41096813961848255,0.8715724563692242
SO-00477,P0110,"[""D-T023-01""]",2733.549129231771,3345.36584915296,2097.6794944088556,2733.549129231771,3812.0740520911095,4112.0740520911095,4112.0740520911095,4784.444174493989,0.4242956859147789,0.8674075981516316
SO-00478,P0111,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1697.3881044884688,2265.6252990722655,3058.8540431521938,3358.8540431521938,3358.8540431521938,3993.2322140218103,0.330777035986748,0.8966321762541413
SO-00479,P0111,"[""D-T018-01"", ""D-T023-01""]",2265.6252990722655,3345.36584915296,1697.3881044884688,2265.6252990722655,3730.4285757598686,4030.4285757598686,4030.4285757598686,4748.170599201445,0.5359803653946487,0.8325061358141723
SO-00480,P0111,"[""D-T023-01""]",2733.549129231771,3345.36584915296,2165.3119346479743,2733.549129231771,3730.4285757598686,4030.4285757598686,4030.4285757598686,4690.086304311853,0.39300363951257755,0.8771863626523195
SO-00481,P0112,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1674.8881044884688,2265.6252990722655,3088.8540431521938,3388.8540431521938,3388.8540431521938,4026.4808034315324,0.3387735637645258,0.8941332613235857
SO-00482,P0112,"[""D-T018-01"", ""D-T023-01""]",2265.6252990722655,3345.36584915296,1674.8881044884688,2265.6252990722655,3760.4285757598686,4060.4285757598686,4060.4285757598686,4781.419188611167,0.5439768931724265,0.8300072208836167
SO-00483,P0112,"[""D-T023-01""]",2733.549129231771,3345.36584915296,2142.8119346479743,2733.549129231771,3760.4285757598686,4060.4285757598686,4060.4285757598686,4723.334893721575,0.4010001672903553,0.874687447721764
SO-00484,P0113,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,116.25674665969291,744.4939412434896,1601.4069417759258,1901.4069417759258,1901.4069417759258,2542.4227127665276,0.34711574397686623,0.8915263300072294
SO-00485,P0113,"[""D-T022-01"", ""D-T021-01""]",744.4939412434896,1545.4667051462607,116.25674665969291,744.4939412434896,2010.5294317531693,2310.5294317531693,2310.5294317531693,3002.3303729405993,0.47212539369213513,0.8524608144712078
SO-00486,P0113,"[""D-T022-01"", ""D-T021-01"", ""D-T018-01""]",744.4939412434896,2673.791316545285,116.25674665969291,744.4939412434896,3138.8540431521938,3438.8540431521938,3438.8540431521938,4270.716112317106,0.8168912471751704,0.7447214852577593
SO-00487,P0113,"[""D-T021-01""]",749.8744852701823,1545.4667051462607,121.63729068638554,749.8744852701823,2010.5294317531693,2310.5294317531693,2310.5294317531693,3001.6624755483967,0.4704813385728679,0.8529745816959788
SO-00488,P0113,"[""D-T021-01"", ""D-T018-01""]",749.8744852701823,2673.791316545285,121.63729068638554,749.8744852701823,3138.8540431521938,3438.8540431521938,3438.8540431521938,4270.048214924905,0.8152471920559031,0.7452352524825303
SO-00489,P0113,"[""D-T021-01"", ""D-T018-01"", ""D-T023-01""]",749.8744852701823,3345.36584915296,121.63729068638554,749.8744852701823,3810.4285757598686,4110.428575759868,4110.428575759868,5024.986600104538,1.0204505214638038,0.6811092120425614
SO-00490,P0113,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1637.3881044884688,2265.6252990722655,3138.8540431521938,3438.8540431521938,3438.8540431521938,4081.8951191144024,0.3521011100608221,0.8899684031059931
SO-00491,P0113,"[""D-T018-01"", ""D-T023-01""]",2265.6252990722655,3345.36584915296,1637.3881044884688,2265.6252990722655,3810.4285757598686,4110.428575759868,4110.428575759868,4836.833504294037,0.5573044394687228,0.8258423626660242
SO-00492,P0113,"[""D-T023-01""]",2733.549129231771,3345.36584915296,2105.3119346479743,2733.549129231771,3810.4285757598686,4110.428575759868,4110.428575759868,4778.7492094044455,0.41432771358665166,0.8705225895041714
SO-00493,P0113,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8029.50370710891,8657.740901692707,9667.43647617706,9967.43647617706,9967.43647617706,10627.41744514954,0.3937993082399515,0.8769377161750151
SO-00494,P0114,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,168.77131932486196,744.4939412434896,1528.3604019476709,1828.3604019476709,1828.3604019476709,2462.839895076706,0.3310264446253179,0.8965542360545882
SO-00495,P0114,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1689.9026771536378,2265.6252990722655,3065.807503323939,3365.807503323939,3365.807503323939,4002.312301424581,0.3360118107092738,0.8949963091533519
SO-00496,P0114,"[""D-T018-01"", ""D-T023-01""]",2265.6252990722655,3345.36584915296,1689.9026771536378,2265.6252990722655,3737.3820359316137,4037.3820359316137,4037.3820359316137,4757.250686604216,0.5412151401171745,0.830870268713383
SO-00497,P0114,"[""D-T023-01""]",2733.549129231771,3345.36584915296,2157.8265073131433,2733.549129231771,3737.3820359316137,4037.3820359316137,4037.3820359316137,4699.166391714624,0.3982384142351033,0.8755504955515302
SO-00498,P0115,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,146.27131932486196,744.4939412434896,1558.3604019476709,1858.3604019476709,1858.3604019476709,2496.0884844864286,0.33902297240309565,0.8940553211240326
SO-00499,P0115,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1667.4026771536378,2265.6252990722655,3095.807503323939,3395.807503323939,3395.807503323939,4035.560890834304,0.34400833848705153,0.8924973942227964
SO-00500,P0115,"[""D-T018-01"", ""D-T023-01""]",2265.6252990722655,3345.36584915296,1667.4026771536378,2265.6252990722655,3767.3820359316137,4067.3820359316137,4067.3820359316137,4790.499276013938,0.5492116678949522,0.8283713537828274
SO-00501,P0115,"[""D-T023-01""]",2733.549129231771,3345.36584915296,2135.3265073131433,2733.549129231771,3767.3820359316137,4067.3820359316137,4067.3820359316137,4732.414981124347,0.4062349420128811,0.8730515806209747
SO-00502,P0116,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,108.77131932486196,744.4939412434896,1608.3604019476709,1908.3604019476709,1908.3604019476709,2551.502800169299,0.35235051869939193,0.88989046290644
SO-00503,P0116,"[""D-T022-01"", ""D-T021-01""]",744.4939412434896,1545.4667051462607,108.77131932486196,744.4939412434896,2017.4828919249144,2317.4828919249144,2317.4828919249144,3011.4104603433702,0.47736016841466083,0.8508249473704185
SO-00504,P0116,"[""D-T022-01"", ""D-T021-01"", ""D-T018-01""]",744.4939412434896,2673.791316545285,108.77131932486196,744.4939412434896,3145.807503323939,3445.807503323939,3445.807503323939,4279.796199719878,0.8221260218976961,0.74308561815697
SO-00505,P0116,"[""D-T021-01""]",749.8744852701823,1545.4667051462607,114.1518633515546,749.8744852701823,2017.4828919249144,2317.4828919249144,2317.4828919249144,3010.742562951168,0.47571611329539365,0.8513387145951895
SO-00506,P0116,"[""D-T021-01"", ""D-T018-01""]",749.8744852701823,2673.791316545285,114.1518633515546,749.8744852701823,3145.807503323939,3445.807503323939,3445.807503323939,4279.128302327676,0.8204819667784289,0.743599385381741
SO-00507,P0116,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1629.9026771536378,2265.6252990722655,3145.807503323939,3445.807503323939,3445.807503323939,4090.975206517174,0.3573358847833479,0.8883325360052038
SO-00508,P0116,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8022.01827977408,8657.740901692707,9674.389936348804,9974.389936348804,9974.389936348804,10636.49753255231,0.3990340829624772,0.8753018490742259
SO-00509,P0117,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,133.37843555104263,744.4939412434896,1555.4759394283587,1855.4759394283587,1855.4759394283587,2499.37535492873,0.35421394584706706,0.8893081419227915
SO-00510,P0117,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1654.5097933798186,2265.6252990722655,3092.923040804627,3392.923040804627,3392.923040804627,4038.847761276605,0.35919931193102295,0.8877502150215554
SO-00511,P0118,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,130.21730273854263,744.4939412434896,1566.1370722408587,1866.1370722408587,1866.1370722408587,2510.891780421758,0.3563192816760601,0.8886502244762312
SO-00512,P0118,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1651.3486605673186,2265.6252990722655,3103.584173617127,3403.584173617127,3403.584173617127,4050.3641867696333,0.36130464776001603,0.887092297574995
SO-00513,P0119,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,92.71730273854263,744.4939412434896,1616.1370722408587,1916.1370722408587,1916.1370722408587,2566.3060961046285,0.3696468279723564,0.8844853662586386
SO-00514,P0119,"[""D-T022-01"", ""D-T021-01""]",744.4939412434896,1545.4667051462607,92.71730273854263,744.4939412434896,2025.2595622181022,2325.2595622181025,2325.2595622181025,3026.2137562787,0.4946564776876253,0.8454198507226172
SO-00515,P0119,"[""D-T022-01"", ""D-T021-01"", ""D-T018-01""]",744.4939412434896,2673.791316545285,92.71730273854263,744.4939412434896,3153.584173617127,3453.584173617127,3453.584173617127,4294.599495655208,0.8394223311706606,0.7376805215091686
SO-00516,P0119,"[""D-T021-01""]",749.8744852701823,1545.4667051462607,98.09784676523526,749.8744852701823,2025.2595622181022,2325.2595622181025,2325.2595622181025,3025.5458588864976,0.4930124225683581,0.8459336179473881
SO-00517,P0119,"[""D-T021-01"", ""D-T018-01""]",749.8744852701823,2673.791316545285,98.09784676523526,749.8744852701823,3153.584173617127,3453.584173617127,3453.584173617127,4293.931598263005,0.8377782760513933,0.7381942887339397
SO-00518,P0119,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1613.8486605673186,2265.6252990722655,3153.584173617127,3453.584173617127,3453.584173617127,4105.778502452504,0.3746321940563123,0.8829274393574024
SO-00519,P0119,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8005.96426318776,8657.740901692707,9682.166606641991,9982.166606641991,9982.166606641991,10651.30082848764,0.41633039223544166,0.8698967524264245
SO-00520,P0120,"[""D-T021-01""]",749.8744852701823,1545.4667051462607,59.167162970622655,749.8744852701823,2043.0261326500845,2343.0261326500845,2343.0261326500845,3055.352152411612,0.5226486640283761,0.8366722924911325
SO-00521,P0121,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,70.88293242049252,744.4939412434896,1624.3073291962787,1924.3073291962787,1924.3073291962787,2584.8643926248456,0.39521738690108826,0.87649456659341
SO-00522,P0121,"[""D-T022-01"", ""D-T021-01""]",744.4939412434896,1545.4667051462607,70.88293242049252,744.4939412434896,2033.429819173522,2333.429819173522,2333.429819173522,3044.7720527989172,0.5202270366163572,0.8374290510573884
SO-00523,P0121,"[""D-T021-01""]",749.8744852701823,1545.4667051462607,76.26347644718516,749.8744852701823,2033.429819173522,2333.429819173522,2333.429819173522,3044.1041554067147,0.5185829814970899,0.8379428182821594
SO-00524,P0122,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,33.38293242049252,744.4939412434896,1674.3073291962787,1974.3073291962787,1974.3073291962787,2640.2787083077164,0.40854493319738455,0.8723297083758174
